run_id,iface,broker,port,mode,n_app,lam,qos,payload_bytes,duration_s,publish_count,semantic_updates,tx_bytes,tx_kbps,cpu_user_s,cpu_system_s,wall_s,idle_kbps_before,started_ns,ended_ns,rx_msgs,rx_bytes_payload,p50_ms,p95_ms,p99_ms,max_ms,mean_ms,cpu_total_s,idle_tx_bytes_est,tx_bytes_eff,s_wire_per_publish_B_raw,s_wire_per_publish_B,s_wire_per_update_B_raw,s_wire_per_update_B,tx_kbps_eff,expected_rx_msgs,rx_loss_ratio_raw,rx_loss_ratio,flag_missing_subscriber,flag_negative_latency,flag_busy_idle
wifi_full-099-1770420011,wlan0,192.168.2.100,1883,uns,20,2.0,1,256,60.0,120.0,120.0,50220.0,6.695993311818666,0.01999999999999602,0.0,60.000059930000134,0.0,1770420011167574235,1770420071670984159,120,30720,2.0214515,3.4691583999999995,172.52892769000047,423.561271,7.4045801,0.01999999999999602,0.0,50220.0,418.5,418.5,418.5,418.5,6.695993311818666,120.0,0.0,0.0,False,False,False
wifi_full-103-1770420259,wlan0,192.168.2.100,1883,uns,20,10.0,1,256,60.0,600.0,600.0,245608.0,32.74770138849645,0.09000000000000341,0.019999999999999574,60.00005852899994,0.0,1770420259382705622,1770420319673466305,600,153600,1.9469370000000001,6.1507332999999536,212.86417724,216.887692,7.08241773,0.11000000000000298,0.0,245608.0,409.3466666666667,409.3466666666667,409.3466666666667,409.3466666666667,32.74770138849645,600.0,0.0,0.0,False,False,False
wifi_full-075-1770418523,wlan0,192.168.2.100,1883,uns,5,2.0,1,256,60.0,120.0,120.0,49848.0,6.646392926797972,0.0,0.02999999999999936,60.00006385299912,0.0,1770418523140169486,1770418583640587188,120,30720,2.912423,6.371560449999999,176.86054581000045,213.776277,6.967158274999999,0.02999999999999936,0.0,49848.0,415.4,415.4,415.4,415.4,6.646392926797972,120.0,0.0,0.0,False,False,False
wifi_full-047-1770416787,wlan0,192.168.2.100,1883,replication,20,50.0,1,256,60.0,60000.0,3000.0,17896429.0,2386.1882421551672,4.190000000000001,0.7400000000000002,60.00005761099965,0.0,1770416787107347603,1770416847610591442,59916,15338496,7.4692665,432.74729825000003,722.20112655,837.828072,81.82724106640966,4.9300000000000015,0.0,17896429.0,298.2738166666667,298.2738166666667,5965.476333333333,5965.476333333333,2386.1882421551672,60000.0,0.0013999999999999568,0.0013999999999999568,False,False,False
wifi_full-098-1770419949,wlan0,192.168.2.100,1883,uns,20,2.0,0,1024,60.0,120.0,120.0,135200.0,18.02664913935553,0.010000000000005116,0.0,60.0000583380006,0.0,1770419949167227854,1770420009667987711,120,122880,2.072216,3.74532785,175.99932998000043,212.948497,5.851880975,0.010000000000005116,0.0,135200.0,1126.6666666666667,1126.6666666666667,1126.6666666666667,1126.6666666666667,18.02664913935553,120.0,0.0,0.0,False,False,False
wifi_full-026-1770415485,wlan0,192.168.2.100,1883,replication,10,2.0,0,1024,60.0,1200.0,120.0,1347532.0,179.6707482185609,0.0,0.09000000000000008,60.00006181800018,0.0,1770415485081562368,1770415545582173359,1200,1228800,6.6219945,12.752864099999998,46.8661504,47.075338,7.818810490833334,0.09000000000000008,0.0,1347532.0,1122.9433333333334,1122.9433333333334,11229.433333333332,11229.433333333332,179.6707482185609,1200.0,0.0,0.0,False,False,False
wifi_full-069-1770418151,wlan0,192.168.2.100,1883,uns,1,50.0,0,256,60.0,3000.0,3000.0,1014478.0,135.26359978307212,0.18000000000000682,0.03999999999999915,60.000059240000155,0.0,1770418151132144948,1770418211629636969,3000,768000,-0.8966540000000001,9.596096399999979,103.98847150999997,135.105284,2.586108122666667,0.22000000000000597,0.0,1014478.0,338.15933333333334,338.15933333333334,338.15933333333334,338.15933333333334,135.26359978307212,3000.0,0.0,0.0,False,False,False
wifi_full-019-1770415051,wlan0,192.168.2.100,1883,replication,5,10.0,1,256,60.0,3000.0,600.0,999500.0,133.26653777349247,0.3700000000000001,0.0,60.00005803099998,0.0,1770415051073401273,1770415111573613095,3000,768000,6.8671785,30.473927649999677,112.4840034799999,212.86778,11.883661518,0.3700000000000001,0.0,999500.0,333.1666666666667,333.1666666666667,1665.8333333333333,1665.8333333333333,133.26653777349247,3000.0,0.0,0.0,False,False,False
wifi_full-050-1770416973,wlan0,192.168.2.100,1883,replication,50,2.0,0,1024,60.0,6000.0,120.0,6603102.0,880.412645075101,0.16000000000000014,0.0600000000000005,60.00006507799981,0.0,1770416973110176284,1770417033611181555,6000,6144000,22.077254,81.5932966,113.32169368000001,179.203279,34.150935067166664,0.22000000000000064,0.0,6603102.0,1100.517,1100.517,55025.85,55025.85,880.412645075101,6000.0,0.0,0.0,False,False,False
wifi_rerun-001-1770442583,wlan0,192.168.2.100,1883,uns,1,2.0,0,256,60.0,120.0,120.0,106049.0,14.139848077244002,0.010000000000000009,0.01,60.00007888100026,8.576,1770442584839635345,1770442645340253902,120,30720,1.5367245,3.5624810499999997,5.04585492,6.043511,1.488545075,0.02000000000000001,64320.08456043228,41728.91543956772,883.7416666666667,347.74096199639763,883.7416666666667,347.74096199639763,5.5638480772440015,120.0,0.0,0.0,False,False,False
wifi_full-020-1770415113,wlan0,192.168.2.100,1883,replication,5,10.0,1,1024,60.0,3000.0,600.0,3414456.0,455.26035885271256,0.3899999999999997,0.010000000000000009,60.000058139999965,0.0,1770415113075088104,1770415173575022067,3000,3072000,6.627355,11.327054449999999,27.066683649999984,222.860173,8.005810244333334,0.3999999999999997,0.0,3414456.0,1138.152,1138.152,5690.76,5690.76,455.26035885271256,3000.0,0.0,0.0,False,False,False
wifi_full-042-1770416477,wlan0,192.168.2.100,1883,replication,20,10.0,0,1024,60.0,12000.0,600.0,13250077.0,1766.6752431551272,0.0,0.41000000000000014,60.00005740200004,0.0,1770416477101243272,1770416537611883339,12000,12288000,46.321022,65.40415524999999,124.32332606,345.400817,45.556311807666674,0.41000000000000014,0.0,13250077.0,1104.1730833333334,1104.1730833333334,22083.461666666666,22083.461666666666,1766.6752431551272,12000.0,0.0,0.0,False,False,False
wifi_full-059-1770417531,wlan0,192.168.2.100,1883,replication,50,50.0,1,256,60.0,150000.0,3000.0,44731433.0,5964.1852505920015,10.409999999999997,1.4799999999999986,60.000058510000144,0.0,1770417531120841452,1770417591616951027,150000,38400000,383.7054715,1949.3775783499998,2269.8005454700024,2430.521495,673.1215081503266,11.889999999999995,0.0,44731433.0,298.20955333333336,298.20955333333336,14910.477666666668,14910.477666666668,5964.1852505920015,150000.0,0.0,0.0,False,False,False
wifi_full-115-1770421003,wlan0,192.168.2.100,1883,uns,50,10.0,1,256,60.0,600.0,600.0,246090.0,32.81196696381814,0.09000000000000341,0.030000000000001137,60.000060409999605,0.0,1770421003188940032,1770421063688408806,600,153600,2.41784,15.534812099999998,215.02977693,220.330796,9.003588183333333,0.12000000000000455,0.0,246090.0,410.15,410.15,410.15,410.15,32.81196696381814,600.0,0.0,0.0,False,False,False
wifi_full-018-1770414989,wlan0,192.168.2.100,1883,replication,5,10.0,0,1024,60.0,3000.0,600.0,3316967.0,442.2618378274756,0.10000000000000009,0.020000000000000018,60.00005817900001,0.0,1770414989071974749,1770415049572432509,3000,3072000,7.7071605000000005,48.652140949999996,55.67064717999999,107.744385,23.397846072999997,0.1200000000000001,0.0,3316967.0,1105.6556666666668,1105.6556666666668,5528.278333333334,5528.278333333334,442.2618378274756,3000.0,0.0,0.0,False,False,False
wifi_full-017-1770414927,wlan0,192.168.2.100,1883,replication,5,10.0,0,256,60.0,3000.0,600.0,921228.0,122.83028197442898,0.10000000000000009,0.030000000000000027,60.00005765300011,0.0,1770414927070672255,1770414987571283870,3000,768000,6.9017075,50.41216084999999,206.64010287999997,269.54854,13.653721844666666,0.13000000000000012,0.0,921228.0,307.076,307.076,1535.38,1535.38,122.83028197442898,3000.0,0.0,0.0,False,False,False
wifi_full-082-1770418957,wlan0,192.168.2.100,1883,uns,5,50.0,0,1024,60.0,3000.0,3000.0,3362704.0,448.3601096405009,0.0,0.23000000000000043,60.0000566990002,0.0,1770418957148445623,1770419017645859240,3000,3072000,-0.352206,22.997493449999993,44.06126296999988,67.156048,3.737198624666666,0.23000000000000043,0.0,3362704.0,1120.9013333333332,1120.9013333333332,1120.9013333333332,1120.9013333333332,448.3601096405009,3000.0,0.0,0.0,False,False,False
wifi_full-008-1770414369,wlan0,192.168.2.100,1883,replication,1,10.0,1,1024,60.0,600.0,600.0,716588.0,95.54497280328523,0.12,0.010000000000000009,60.0000589440001,0.0,1770414369064460449,1770414429771676171,600,614400,4.648275,11.643087049999988,205.79194938,207.863824,9.336292358333333,0.13,0.0,716588.0,1194.3133333333333,1194.3133333333333,1194.3133333333333,1194.3133333333333,95.54497280328523,600.0,0.0,0.0,False,False,False
wifi_full-095-1770419763,wlan0,192.168.2.100,1883,uns,10,50.0,1,256,60.0,3000.0,3000.0,1027010.0,136.93453416881155,0.4200000000000017,0.10000000000000142,60.00005805599994,0.0,1770419763578412272,1770419823661063868,3000,768000,-1.153872,63.98776795,123.77141370999999,332.463146,6.268282741666667,0.5200000000000031,0.0,1027010.0,342.33666666666664,342.33666666666664,342.33666666666664,342.33666666666664,136.93453416881155,3000.0,0.0,0.0,False,False,False
wifi_full-023-1770415299,wlan0,192.168.2.100,1883,replication,5,50.0,1,256,60.0,15000.0,3000.0,4589940.0,611.9914074189204,1.3899999999999997,0.22999999999999998,60.000058096999965,0.0,1770415299078073792,1770415359575658888,15000,3840000,3.7728415,27.471979999999995,55.03166857000001,129.282575,7.749423835733333,1.6199999999999997,0.0,4589940.0,305.996,305.996,1529.98,1529.98,611.9914074189204,15000.0,0.0,0.0,False,False,False
wifi_full-015-1770414803,wlan0,192.168.2.100,1883,replication,5,2.0,1,256,60.0,600.0,120.0,199748.0,26.633039057970652,0.0,0.07999999999999996,60.00006219799991,0.0,1770414803068229468,1770414863568630038,600,153600,6.702598500000001,22.757983199999995,52.97750142,74.697086,8.98838943,0.07999999999999996,0.0,199748.0,332.91333333333336,332.91333333333336,1664.5666666666666,1664.5666666666666,26.633039057970652,600.0,0.0,0.0,False,False,False
wifi_full-066-1770417965,wlan0,192.168.2.100,1883,uns,1,10.0,0,1024,60.0,600.0,600.0,672830.0,89.71058066561758,0.04999999999999716,0.009999999999999787,60.00005751900062,0.0,1770417965128762828,1770418025629261896,600,614400,2.5054815,8.172754549999981,203.56038415,208.780653,7.270021626666667,0.059999999999996945,0.0,672830.0,1121.3833333333334,1121.3833333333334,1121.3833333333334,1121.3833333333334,89.71058066561758,600.0,0.0,0.0,False,False,False
wifi_full-062-1770417717,wlan0,192.168.2.100,1883,uns,1,2.0,0,1024,60.0,120.0,120.0,134274.0,17.90318272372712,0.010000000000005116,0.009999999999999787,60.000057898999785,0.0,1770417717124146757,1770417777624711108,120,122880,2.7366824999999997,5.564615049999998,30.237551790000015,221.351314,5.328442316666667,0.020000000000004903,0.0,134274.0,1118.95,1118.95,1118.95,1118.95,17.90318272372712,120.0,0.0,0.0,False,False,False
wifi_full-006-1770414245,wlan0,192.168.2.100,1883,replication,1,10.0,0,1024,60.0,600.0,600.0,675874.0,90.11644634693155,0.03999999999999998,0.0,60.000057916,0.0,1770414245054921709,1770414305556895471,600,614400,4.4317554999999995,17.582780299999968,204.80565342,216.696524,9.505115498333334,0.03999999999999998,0.0,675874.0,1126.4566666666667,1126.4566666666667,1126.4566666666667,1126.4566666666667,90.11644634693155,600.0,0.0,0.0,False,False,False
wifi_full-070-1770418213,wlan0,192.168.2.100,1883,uns,1,50.0,0,1024,60.0,3000.0,3000.0,3345456.0,446.06037067432754,0.20000000000000284,0.030000000000001137,60.00005774900001,0.0,1770418213134734832,1770418273637342228,3000,3072000,-0.8255140000000001,22.265871,43.165475619999995,251.291468,2.0728306406666666,0.23000000000000398,0.0,3345456.0,1115.152,1115.152,1115.152,1115.152,446.06037067432754,3000.0,0.0,0.0,False,False,False
wifi_full-120-1770421313,wlan0,192.168.2.100,1883,uns,50,50.0,1,1024,60.0,3000.0,3000.0,3360124.0,448.0161032154754,0.46000000000000796,0.060000000000002274,60.00005760299973,0.0,1770421313192948539,1770421373691053945,3000,3072000,-0.4171555,4.591219699999983,45.50539494999996,269.191287,1.8517986636666668,0.5200000000000102,0.0,3360124.0,1120.0413333333333,1120.0413333333333,1120.0413333333333,1120.0413333333333,448.0161032154754,3000.0,0.0,0.0,False,False,False
wifi_full-085-1770419143,wlan0,192.168.2.100,1883,uns,10,2.0,0,256,60.0,120.0,120.0,41920.0,5.589327732268024,0.0,0.009999999999999787,60.00006012599988,0.0,1770419143151971556,1770419203652345399,120,30720,2.3206759999999997,4.5428152499999985,212.87943019000002,215.05618,7.7532556333333345,0.009999999999999787,0.0,41920.0,349.3333333333333,349.3333333333333,349.3333333333333,349.3333333333333,5.589327732268024,120.0,0.0,0.0,False,False,False
wifi_full-090-1770419453,wlan0,192.168.2.100,1883,uns,10,10.0,0,1024,60.0,600.0,600.0,668292.0,89.10550950592969,0.0,0.0600000000000005,60.000060934999965,0.0,1770419453156962330,1770419513658222167,600,614400,2.1794165000000003,4.477638099999992,104.37849635999997,209.581287,4.499419511666667,0.0600000000000005,0.0,668292.0,1113.82,1113.82,1113.82,1113.82,89.10550950592969,600.0,0.0,0.0,False,False,False
wifi_full-056-1770417345,wlan0,192.168.2.100,1883,replication,50,10.0,1,1024,60.0,30000.0,600.0,33227002.0,4430.262628299458,2.289999999999999,0.3600000000000003,60.00005830400005,0.0,1770417345116168118,1770417405625550679,29997,30716928,10.986594,24.957871799999992,46.138584440000024,230.248949,12.192373002333566,2.6499999999999995,0.0,33227002.0,1107.5667333333333,1107.5667333333333,55378.33666666667,55378.33666666667,4430.262628299458,30000.0,9.999999999998899e-05,9.999999999998899e-05,False,False,False
wifi_full-034-1770415981,wlan0,192.168.2.100,1883,replication,10,50.0,0,1024,60.0,30000.0,3000.0,33146462.0,4419.524122110588,0.8100000000000005,0.16000000000000014,60.00005626700022,0.0,1770415981091481322,1770416041595896223,30000,30720000,23.547386000000003,47.085320249999995,123.99126641999996,245.566567,24.9938280146,0.9700000000000006,0.0,33146462.0,1104.8820666666666,1104.8820666666666,11048.820666666667,11048.820666666667,4419.524122110588,30000.0,0.0,0.0,False,False,False
wifi_full-013-1770414679,wlan0,192.168.2.100,1883,replication,5,2.0,0,256,60.0,600.0,120.0,186218.0,24.829042279995154,0.0,0.050000000000000044,60.00005893100001,0.0,1770414679065893945,1770414739566120689,600,153600,6.514502,11.847205049999998,221.99450448,222.26116,11.841085001666666,0.050000000000000044,0.0,186218.0,310.36333333333334,310.36333333333334,1551.8166666666666,1551.8166666666666,24.829042279995154,600.0,0.0,0.0,False,False,False
wifi_full-036-1770416105,wlan0,192.168.2.100,1883,replication,10,50.0,1,1024,60.0,30000.0,3000.0,33014912.0,4401.984059323658,2.610000000000001,0.10000000000000009,60.000057347000165,0.0,1770416105094463220,1770416165632088496,29885,30602240,3.836595,130.39942339999996,357.29252027999996,489.138151,25.138055718688307,2.7100000000000013,0.0,33014912.0,1100.4970666666666,1100.4970666666666,11004.970666666666,11004.970666666666,4401.984059323658,30000.0,0.0038333333333333552,0.0038333333333333552,False,False,False
wifi_full-068-1770418089,wlan0,192.168.2.100,1883,uns,1,10.0,1,1024,60.0,600.0,600.0,712052.0,94.94017389587607,0.09000000000000341,0.019999999999999574,60.000058628999795,0.0,1770418089138315093,1770418149632328141,600,614400,2.3526005,5.818826249999993,203.34421179,206.876046,6.300648595000001,0.11000000000000298,0.0,712052.0,1186.7533333333333,1186.7533333333333,1186.7533333333333,1186.7533333333333,94.94017389587607,600.0,0.0,0.0,False,False,False
wifi_full-033-1770415919,wlan0,192.168.2.100,1883,replication,10,50.0,0,256,60.0,30000.0,3000.0,8938423.0,1191.7885736634682,0.9600000000000009,0.19999999999999996,60.00005838299967,0.0,1770415919090076703,1770415979622381412,30000,7680000,3.199949,12.492327499999991,43.305206389999995,246.232627,5.0163732311,1.1600000000000008,0.0,8938423.0,297.9474333333333,297.9474333333333,2979.474333333333,2979.474333333333,1191.7885736634682,30000.0,0.0,0.0,False,False,False
wifi_full-046-1770416725,wlan0,192.168.2.100,1883,replication,20,50.0,0,1024,60.0,60000.0,3000.0,66149376.0,8819.908476946348,1.620000000000001,0.4299999999999997,60.00005662000012,0.0,1770416725105271882,1770416785628551434,60000,61440000,24.179351,58.10009154999989,157.64434086000003,237.009873,27.803597741466668,2.0500000000000007,0.0,66149376.0,1102.4896,1102.4896,22049.792,22049.792,8819.908476946348,60000.0,0.0,0.0,False,False,False
wifi_full-053-1770417159,wlan0,192.168.2.100,1883,replication,50,10.0,0,256,60.0,30000.0,600.0,8825559.0,1176.7400598761674,0.8399999999999999,0.1900000000000004,60.00005813300004,0.0,1770417159112616080,1770417219612783812,30000,7680000,4.720637,44.34133935,46.56315814,108.100447,7.5115901685,1.0300000000000002,0.0,8825559.0,294.1853,294.1853,14709.265,14709.265,1176.7400598761674,30000.0,0.0,0.0,False,False,False
wifi_full-001-1770413935,wlan0,192.168.2.100,1883,replication,1,2.0,0,256,60.0,120.0,120.0,100844.0,13.445852713008913,0.030000000000000013,0.0,60.000062266000015,0.0,1770413935047330954,1770413995549516995,120,30720,3.7456050000000003,5.391534099999999,8.655888670000005,17.855679,3.796181975,0.030000000000000013,0.0,100844.0,840.3666666666667,840.3666666666667,840.3666666666667,840.3666666666667,13.445852713008913,120.0,0.0,0.0,False,False,False
wifi_full-078-1770418709,wlan0,192.168.2.100,1883,uns,5,10.0,0,1024,60.0,600.0,600.0,666080.0,88.81057925485428,0.0,0.0600000000000005,60.00005905499984,0.0,1770418709143716658,1770418769644350756,600,614400,2.867559,5.468904449999994,9.202377379999966,205.627632,4.194274208333334,0.0600000000000005,0.0,666080.0,1110.1333333333334,1110.1333333333334,1110.1333333333334,1110.1333333333334,88.81057925485428,600.0,0.0,0.0,False,False,False
wifi_full-116-1770421065,wlan0,192.168.2.100,1883,uns,50,10.0,1,1024,60.0,600.0,600.0,715370.0,95.38257360506857,0.09999999999999432,0.019999999999999574,60.00005854000028,0.0,1770421065188668347,1770421125689345864,600,614400,2.5559985,7.920746299999991,204.39288832,206.974722,7.957168193333334,0.11999999999999389,0.0,715370.0,1192.2833333333333,1192.2833333333333,1192.2833333333333,1192.2833333333333,95.38257360506857,600.0,0.0,0.0,False,False,False
wifi_full-016-1770414865,wlan0,192.168.2.100,1883,replication,5,2.0,1,1024,60.0,600.0,120.0,681137.0,90.81817286814417,0.05999999999999983,0.030000000000000027,60.000061968999944,0.0,1770414865095782937,1770414925570254679,600,614400,6.687845,10.968617999999992,46.130438919999996,222.121986,8.497416711666668,0.08999999999999986,0.0,681137.0,1135.2283333333332,1135.2283333333332,5676.141666666666,5676.141666666666,90.81817286814417,600.0,0.0,0.0,False,False,False
wifi_full-111-1770420755,wlan0,192.168.2.100,1883,uns,50,2.0,1,256,60.0,120.0,120.0,48934.0,6.524526258463286,0.01999999999999602,0.010000000000001563,60.00006506099999,0.0,1770420755183034933,1770420815683739476,120,30720,2.5449115,3.9205886999999997,5.213452290000002,5.446294,2.703785858333333,0.029999999999997584,0.0,48934.0,407.78333333333336,407.78333333333336,407.78333333333336,407.78333333333336,6.524526258463286,120.0,0.0,0.0,False,False,False
wifi_full-088-1770419329,wlan0,192.168.2.100,1883,uns,10,2.0,1,1024,60.0,120.0,120.0,141328.0,18.843712775470856,0.0,0.030000000000001137,60.00006545799988,0.0,1770419329155242194,1770419389655781189,120,122880,2.254228,3.8364490499999997,5.159032900000002,6.972025,2.431996008333334,0.030000000000001137,0.0,141328.0,1177.7333333333333,1177.7333333333333,1177.7333333333333,1177.7333333333333,18.843712775470856,120.0,0.0,0.0,False,False,False
wifi_full-102-1770420197,wlan0,192.168.2.100,1883,uns,20,10.0,0,1024,60.0,600.0,600.0,680050.0,90.6732454165552,0.03999999999999204,0.010000000000001563,60.000058175999584,0.0,1770420197171947677,1770420257672474780,600,614400,2.1047890000000002,18.287267349995943,204.22579128,209.159823,9.97407645,0.049999999999993605,0.0,680050.0,1133.4166666666667,1133.4166666666667,1133.4166666666667,1133.4166666666667,90.6732454165552,600.0,0.0,0.0,False,False,False
wifi_full-100-1770420073,wlan0,192.168.2.100,1883,uns,20,2.0,1,1024,60.0,120.0,120.0,142358.0,18.98104651796946,0.030000000000001137,0.010000000000001563,60.00006369099992,0.0,1770420073169548230,1770420133670105594,120,122880,2.196024,4.030629499999998,6.370851230000003,210.637147,4.106349583333333,0.0400000000000027,0.0,142358.0,1186.3166666666666,1186.3166666666666,1186.3166666666666,1186.3166666666666,18.98104651796946,120.0,0.0,0.0,False,False,False
wifi_full-051-1770417035,wlan0,192.168.2.100,1883,replication,50,2.0,1,256,60.0,6000.0,120.0,1806709.0,240.89428369458713,0.4800000000000004,0.0699999999999994,60.00006217800001,0.0,1770417035110292966,1770417095610687346,6000,1536000,8.768351500000001,22.36886115000001,59.489825630000006,117.833204,10.312754635,0.5499999999999998,0.0,1806709.0,301.11816666666664,301.11816666666664,15055.908333333333,15055.908333333333,240.89428369458713,6000.0,0.0,0.0,False,False,False
wifi_full-097-1770419887,wlan0,192.168.2.100,1883,uns,20,2.0,0,256,60.0,120.0,120.0,41256.0,5.500794700901112,0.009999999999990905,0.0,60.00005779999992,0.0,1770419887166261405,1770419947666618216,120,30720,1.9037235,4.7590578,13.954448420000013,209.94059,3.926732625,0.009999999999990905,0.0,41256.0,343.8,343.8,343.8,343.8,5.500794700901112,120.0,0.0,0.0,False,False,False
wifi_full-065-1770417903,wlan0,192.168.2.100,1883,uns,1,10.0,0,256,60.0,600.0,600.0,205166.0,27.355440079458766,0.04000000000000625,0.009999999999999787,60.00005831499948,0.0,1770417903127491131,1770417963627863873,600,153600,2.428228,9.112531649999946,214.83223244,219.524257,6.951785959999999,0.05000000000000604,0.0,205166.0,341.9433333333333,341.9433333333333,341.9433333333333,341.9433333333333,27.355440079458766,600.0,0.0,0.0,False,False,False
wifi_full-087-1770419267,wlan0,192.168.2.100,1883,uns,10,2.0,1,256,60.0,120.0,120.0,49496.0,6.59946006555677,0.0,0.02999999999999936,60.00006001499969,0.0,1770419267154217229,1770419327664382060,120,30720,2.1540625,3.8356917499999996,26.328474430000064,210.493869,4.251815225,0.02999999999999936,0.0,49496.0,412.46666666666664,412.46666666666664,412.46666666666664,412.46666666666664,6.59946006555677,120.0,0.0,0.0,False,False,False
wifi_full-067-1770418027,wlan0,192.168.2.100,1883,uns,1,10.0,1,256,60.0,600.0,600.0,244242.0,32.56556856065737,0.09000000000000341,0.02000000000000135,60.000057924999965,0.0,1770418027129816320,1770418087630259906,600,153600,2.2456795,5.331512049999999,21.108475209999995,239.099408,4.005121926666667,0.11000000000000476,0.0,244242.0,407.07,407.07,407.07,407.07,32.56556856065737,600.0,0.0,0.0,False,False,False
wifi_full-083-1770419019,wlan0,192.168.2.100,1883,uns,5,50.0,1,256,60.0,3000.0,3000.0,1021892.0,136.25213404111147,0.0,0.5,60.00005840299946,0.0,1770419019149665466,1770419079647326888,3000,768000,-0.6013595,64.83599254999999,124.59125743,331.581843,7.053302150333333,0.5,0.0,1021892.0,340.6306666666667,340.6306666666667,340.6306666666667,340.6306666666667,136.25213404111147,3000.0,0.0,0.0,False,False,False
wifi_full-080-1770418833,wlan0,192.168.2.100,1883,uns,5,10.0,1,1024,60.0,600.0,600.0,715454.0,95.3937747833828,0.0,0.120000000000001,60.00005779200001,0.0,1770418833146275902,1770418893646664537,600,614400,2.7885454999999997,9.986526349999997,204.62750037,208.038439,8.341205855,0.120000000000001,0.0,715454.0,1192.4233333333334,1192.4233333333334,1192.4233333333334,1192.4233333333334,95.3937747833828,600.0,0.0,0.0,False,False,False
wifi_full-038-1770416229,wlan0,192.168.2.100,1883,replication,20,2.0,0,1024,60.0,2400.0,120.0,2652688.0,353.6913827131714,0.08999999999999986,0.009999999999999787,60.0000594789999,0.0,1770416229095730524,1770416289608267152,2400,2457600,7.4161114999999995,14.471731649999988,45.46134374,46.514113,9.036503722916665,0.09999999999999964,0.0,2652688.0,1105.2866666666666,1105.2866666666666,22105.733333333334,22105.733333333334,353.6913827131714,2400.0,0.0,0.0,False,False,False
wifi_full-093-1770419639,wlan0,192.168.2.100,1883,uns,10,50.0,0,256,60.0,3000.0,3000.0,1016328.0,135.51027440230243,0.05999999999998806,0.16999999999999815,60.00005561099988,0.0,1770419639161407895,1770419699658731347,3000,768000,-1.096665,80.81160194999988,139.53073299999676,335.591227,7.878238259333334,0.22999999999998622,0.0,1016328.0,338.776,338.776,338.776,338.776,135.51027440230243,3000.0,0.0,0.0,False,False,False
wifi_full-044-1770416601,wlan0,192.168.2.100,1883,replication,20,10.0,1,1024,60.0,12000.0,600.0,13401157.0,1786.8191847223054,0.9399999999999977,0.08999999999999986,60.000058716999774,0.0,1770416601102982304,1770416661603033238,12000,12288000,6.6152165,20.059794049999972,48.777391090000016,234.306783,9.299243253333334,1.0299999999999976,0.0,13401157.0,1116.7630833333333,1116.7630833333333,22335.261666666665,22335.261666666665,1786.8191847223054,12000.0,0.0,0.0,False,False,False
wifi_full-112-1770420817,wlan0,192.168.2.100,1883,uns,50,2.0,1,1024,60.0,120.0,120.0,141148.0,18.81971490663669,0.01999999999999602,0.0,60.00005874700037,0.0,1770420817184140712,1770420877684683671,120,122880,2.6437095,3.816781099999999,4.68154451,5.418384,2.7577460583333333,0.01999999999999602,0.0,141148.0,1176.2333333333333,1176.2333333333333,1176.2333333333333,1176.2333333333333,18.81971490663669,120.0,0.0,0.0,False,False,False
wifi_rerun-002-1770442646,wlan0,192.168.2.100,1883,replication,50,2.0,0,256,60.0,6000.0,120.0,1821560.0,242.87440268647765,0.14,0.08,60.00006521400019,7.936,1770442647841250178,1770442708341992219,6000,1536000,3.526964,42.63258905000001,45.48985584,223.416729,6.2535555705000005,0.22000000000000003,59520.064692288186,1762039.9353077118,303.5933333333333,293.6733225512853,15179.666666666666,14683.666127564265,234.93840268647764,6000.0,0.0,0.0,False,False,False
wifi_full-043-1770416539,wlan0,192.168.2.100,1883,replication,20,10.0,1,256,60.0,12000.0,600.0,3681071.0,490.80898801338043,0.9100000000000001,0.10000000000000009,60.0000585140001,0.0,1770416539101851498,1770416599606533154,12000,3072000,6.138089,648.7104424999992,1419.0064323000001,1845.381135,102.89135079816668,1.0100000000000002,0.0,3681071.0,306.7559166666667,306.7559166666667,6135.118333333333,6135.118333333333,490.80898801338043,12000.0,0.0,0.0,False,False,False
wifi_full-101-1770420135,wlan0,192.168.2.100,1883,uns,20,10.0,0,256,60.0,600.0,600.0,205540.0,27.405306709991272,0.04000000000000625,0.00999999999999801,60.00005828800022,0.0,1770420135170904011,1770420195671241098,600,153600,1.976067,7.203748299999999,215.27845366,216.396877,7.215342566666665,0.05000000000000426,0.0,205540.0,342.56666666666666,342.56666666666666,342.56666666666666,342.56666666666666,27.405306709991272,600.0,0.0,0.0,False,False,False
wifi_full-002-1770413997,wlan0,192.168.2.100,1883,replication,1,2.0,0,1024,60.0,120.0,120.0,180306.0,24.040774573675453,0.01999999999999999,0.01,60.000063458,0.0,1770413997050094131,1770414057550662895,120,122880,3.0683100000000003,9.538441499999992,174.40529384000044,211.936682,7.091393158333332,0.029999999999999992,0.0,180306.0,1502.55,1502.55,1502.55,1502.55,24.040774573675453,120.0,0.0,0.0,False,False,False
wifi_full-106-1770420445,wlan0,192.168.2.100,1883,uns,20,50.0,0,1024,60.0,3000.0,3000.0,3365216.0,448.6950304603162,0.18999999999999773,0.03999999999999915,60.000058329999774,0.0,1770420445176854875,1770420505698305277,3000,3072000,-0.5976045000000001,16.39203794999986,44.981798309999974,266.99668,2.330855984333333,0.22999999999999687,0.0,3365216.0,1121.7386666666666,1121.7386666666666,1121.7386666666666,1121.7386666666666,448.6950304603162,3000.0,0.0,0.0,False,False,False
